行 ID,订单ID,产品id,客户 ID,发货日期,国家,地区,城市,子类别,客户名称,省/自治区,类别,细分,订单日期,销售经理,利润,折扣,数量,是否退回,计划发货天数,销售额,实际发货时间,利润异常值标记,是否超时,销售额异常值标记
3834,2102819,冬装—冲锋衣—0344,殷昌-11080,2024-11-1,中国,中南,桂林,冲锋衣,殷昌,广西,冬装,消费者,2024-10-28,王倩倩,82.6,0,5,0,6,244.3,4,0,-1,0
3835,3033487,冬装—围巾—1047,彭娜-18550,2024-11-1,中国,中南,鄂州,围巾,彭娜,湖北,冬装,消费者,2024-10-28,王倩倩,397.6,0,2,0,6,1243.2,4,0,-1,0
3836,1587245,冬装—手套—0574,邱荷-13690,2024-11-2,中国,西北,西安,手套,邱荷,陕西,冬装,消费者,2024-10-28,江奕健,134.4,0,5,0,6,373.8,5,0,-1,0
3837,5386632,秋装—秋裤—4759,范谙-18760,2024-11-2,中国,东北,鸡西,秋裤,范谙,黑龙江,秋装,消费者,2024-10-28,郝杰,1480.5,0,5,0,6,3366.3,5,1,-1,0
3838,1182921,秋装—外套—4928,余雯-21835,2024-11-2,中国,中南,玉林,外套,余雯,广西,秋装,消费者,2024-10-28,王倩倩,3158.82,0,9,0,6,6867,5,1,-1,1
3839,4526574,秋装—秋衣—2874,陶巧-19495,2024-11-3,中国,东北,勃利,秋衣,陶巧,黑龙江,秋装,消费者,2024-10-28,郝杰,616.42,0,7,1,6,1340.64,6,0,0,0
3840,2166981,冬装—围巾—1047,王倩倩-10615,2024-10-31,中国,中南,浯溪,围巾,王倩倩,湖南,冬装,公司,2024-10-29,王倩倩,78.4,0,1,1,3,224,2,0,-1,0
3841,4225447,冬装—棉袜—4429,彭博-10555,2024-11-2,中国,西北,咸阳,棉袜,彭博,陕西,冬装,公司,2024-10-29,江奕健,269.5,0,5,1,6,627.9,4,0,-1,0
3842,4687313,夏装—短袖—1460,田丽-16495,2024-11-2,中国,中南,深圳,短袖,田丽娜,广东,夏装,公司,2024-10-29,王倩倩,138.726,0.1,3,0,6,2085.426,4,0,-1,0
3843,2204927,秋装—外套—4928,葛蔓-17980,2024-11-2,中国,华北,太原,外套,葛蔓楚,山西,秋装,公司,2024-10-29,张怡莲,1325.8,0,5,0,6,2821,4,1,-1,0
3844,5445015,秋装—外套—4928,付涛-21160,2024-11-2,中国,华北,咸水沽,外套,付涛,天津,秋装,公司,2024-10-29,张怡莲,478.1,0,5,0,3,5980.1,4,0,1,1
3845,1900777,冬装—保暖内衣—1614,陶昌-11065,2024-11-3,中国,东北,大连,保暖内衣,陶昌,辽宁,冬装,消费者,2024-10-29,郝杰,5.32,0,2,0,6,274.4,5,0,-1,0
3846,4795502,夏装—短裤—0339,柯婷-21100,2024-11-3,中国,东北,吉林市,短裤,柯婷,吉林,夏装,消费者,2024-10-29,郝杰,23.24,0,2,1,6,1167.6,5,0,-1,0
3847,3122639,冬装—手套—0574,唐欢-14170,2024-11-3,中国,华东,福州,手套,唐欢悦,福建,冬装,消费者,2024-10-29,杨洪光,65.94,0,3,1,3,414.54,5,0,1,0
3848,4752200,冬装—帽子—1898,严珑-17890,2024-11-3,中国,中南,洛阳,帽子,严珑,河南,冬装,小型企业,2024-10-29,王倩倩,11.76,0,2,0,6,298.2,5,0,-1,0
3849,4795502,冬装—棉衣—3093,柯婷-21100,2024-11-3,中国,东北,吉林市,棉衣,柯婷,吉林,冬装,消费者,2024-10-29,郝杰,41.58,0,3,0,6,161.28,5,0,-1,0
3850,4364300,夏装—长裙—2425,倪幂-18085,2024-11-4,中国,东北,白城,长裙,倪幂,吉林,夏装,消费者,2024-10-29,郝杰,42,0,2,0,6,468.72,6,0,0,0
3851,4364300,秋装—秋裤—4759,倪幂-18085,2024-11-4,中国,东北,白城,秋裤,倪幂,吉林,秋装,消费者,2024-10-29,郝杰,1840.86,0,9,0,6,7081.2,6,1,0,1
3852,5578438,冬装—棉袜—4429,赵盛-20320,2024-11-5,中国,华东,临沂,棉袜,赵盛,山东,冬装,小型企业,2024-10-29,杨洪光,28.56,0,1,0,6,130.34,7,0,1,0
3853,1374105,冬装—棉袜—4429,牛惠-14410,2024-11-5,中国,东北,林口,棉袜,牛惠,黑龙江,冬装,小型企业,2024-10-29,郝杰,191.52,0,8,0,6,1127.84,7,0,1,0
3854,1374105,秋装—裤子—2893,牛惠-14410,2024-11-5,中国,东北,林口,裤子,牛惠,黑龙江,秋装,小型企业,2024-10-29,郝杰,1429.68,0,6,0,6,3488.52,7,1,1,0
3855,2089373,冬装—棉袜—4429,杨晨-11215,2024-11-1,中国,中南,沅江,棉袜,杨晨,湖南,冬装,小型企业,2024-10-30,王倩倩,30.24,0,2,0,3,276.36,2,0,-1,0
3856,2089373,冬装—围巾—1047,杨晨-11215,2024-11-1,中国,中南,沅江,围巾,杨晨,湖南,冬装,小型企业,2024-10-30,王倩倩,88.2,0,3,0,3,245.28,2,0,-1,0
3857,5334809,夏装—短袖—1460,秦刚-13075,2024-11-1,中国,华东,临沂,短袖,秦刚,山东,夏装,公司,2024-10-30,杨洪光,111.16,0,1,0,3,618.24,2,0,-1,0
3858,3017568,冬装—羽绒服—0928,王立-16585,2024-11-2,中国,西南,开远,羽绒服,王立勤,云南,冬装,公司,2024-10-30,姜伟,17.22,0,3,0,3,346.08,3,0,0,0
3859,3017568,冬装—手套—0574,王立-16585,2024-11-2,中国,西南,开远,手套,王立勤,云南,冬装,公司,2024-10-30,姜伟,642.18,0,11,0,3,2919.84,3,0,0,0
3860,4480622,秋装—裤子—2893,万虹-13900,2024-11-2,中国,华东,洛阳,裤子,万虹,福建,秋装,消费者,2024-10-30,杨洪光,94.08,0,1,0,3,588.7,3,0,0,0
3861,4950934,夏装—长裙—2425,秦宁-18670,2024-11-4,中国,东北,四平,长裙,秦宁,吉林,夏装,消费者,2024-10-30,郝杰,154.56,0,3,1,6,595.98,5,0,-1,0
3862,4950934,冬装—棉衣—3093,秦宁-18670,2024-11-4,中国,东北,四平,棉衣,秦宁,吉林,冬装,消费者,2024-10-30,郝杰,54.6,0,2,1,6,130.48,5,0,-1,0
3863,4662338,冬装—冲锋衣—0344,罗安-10210,2024-11-4,中国,中南,廉洲,冲锋衣,罗安,广西,冬装,消费者,2024-10-30,王倩倩,15.12,0,2,1,6,100.8,5,0,-1,0
3864,2491194,冬装—手套—0574,徐蔓-17965,2024-11-4,中国,东北,洮南,手套,徐蔓楚,吉林,冬装,公司,2024-10-30,郝杰,55.104,0.2,3,0,6,295.344,5,0,-1,0
3865,5632123,夏装—短袖—1460,殷菊-15085,2024-11-4,中国,华东,蒙阴,短袖,殷菊,山东,夏装,消费者,2024-10-30,杨洪光,785.96,0,7,0,6,2070.74,5,1,-1,0
3866,4662338,冬装—棉衣—3093,罗安-10210,2024-11-4,中国,中南,廉洲,棉衣,罗安,广西,冬装,消费者,2024-10-30,王倩倩,3.78,0,3,0,6,200.76,5,0,-1,0
3867,4150128,冬装—围巾—1047,孟伟-21535,2024-11-5,中国,东北,本溪,围巾,孟伟,辽宁,冬装,小型企业,2024-10-30,郝杰,17.92,0,4,0,6,448,6,0,0,0
3868,4596452,秋装—裤子—2893,朱丽-17335,2024-11-5,中国,东北,长春,裤子,朱丽丽,吉林,秋装,小型企业,2024-10-30,郝杰,5605.04,0,4,1,6,11926.32,6,1,0,1
3869,2560726,夏装—短裤—0339,龙谦-19300,2024-11-6,中国,中南,襄城,短裤,龙谦,河南,夏装,消费者,2024-10-30,王倩倩,833,0,5,0,6,3332,7,1,1,0
3870,4092734,冬装—保暖内衣—1614,毛丽-16225,2024-11-2,中国,东北,白山,保暖内衣,毛丽美,吉林,冬装,公司,2024-10-31,郝杰,3.36,0,1,1,3,42,2,0,-1,0
3871,3988119,冬装—冲锋衣—0344,贺绅-19945,2024-11-2,中国,华北,丰镇,冲锋衣,贺绅,内蒙古,冬装,消费者,2024-10-31,张怡莲,5.6,0,1,0,3,52.08,2,0,-1,0
3872,4870971,冬装—棉衣—3093,余毅-12535,2024-11-2,中国,西南,成都,棉衣,余毅,四川,冬装,公司,2024-10-31,姜伟,1.848,0.4,3,0,1,134.568,2,0,1,0
3873,2000071,冬装—手套—0574,贺斯-20935,2024-11-3,中国,华北,塘沽,手套,贺斯云,天津,冬装,消费者,2024-10-31,张怡莲,46.9,0,5,0,1,393.4,3,0,1,0
3874,4963271,秋装—裤子—2893,卢谙-18805,2024-11-3,中国,华北,牙克石,裤子,卢谙,内蒙古,秋装,小型企业,2024-10-31,张怡莲,-521.696,0.4,8,0,1,3912.384,3,-1,1,0
3875,4963271,夏装—短袖—1460,卢谙-18805,2024-11-3,中国,华北,牙克石,短袖,卢谙,内蒙古,夏装,小型企业,2024-10-31,张怡莲,-276.472,0.4,2,0,1,460.488,3,0,1,0
3876,4619981,冬装—帽子—1898,林谙-18790,2024-11-4,中国,华北,呼和浩特,帽子,林谙,内蒙古,冬装,小型企业,2024-10-31,张怡莲,10.528,0.4,8,1,6,137.088,4,0,-1,0
3877,4619981,冬装—毛衣—0979,林谙-18790,2024-11-4,中国,华北,呼和浩特,毛衣,林谙,内蒙古,冬装,小型企业,2024-10-31,张怡莲,-1361.696,0.4,4,1,6,6282.864,4,-1,-1,1
3878,1646975,冬装—帽子—1898,何惠-14395,2024-11-4,中国,西南,成都,帽子,何惠,四川,冬装,公司,2024-10-31,姜伟,-17.052,0.4,3,0,3,40.068,4,0,1,0
3879,2642546,秋装—裤子—2893,陶聪-11725,2024-11-4,中国,华东,金华,裤子,陶聪,浙江,秋装,消费者,2024-10-31,杨洪光,-2702.056,0.4,7,0,6,12470.304,4,-1,-1,1
3880,2642546,冬装—帽子—1898,陶聪-11725,2024-11-4,中国,华东,金华,帽子,陶聪,浙江,冬装,消费者,2024-10-31,杨洪光,-28.224,0.4,2,0,6,45.696,4,0,-1,0
3881,3781425,冬装—手套—0574,钟虹-13795,2024-11-4,中国,西南,重庆,手套,钟虹,重庆,冬装,小型企业,2024-10-31,姜伟,406.56,0,8,0,6,1018.08,4,0,-1,0
3882,1646975,秋装—裤子—2893,何惠-14395,2024-11-4,中国,西南,成都,裤子,何惠,四川,秋装,公司,2024-10-31,姜伟,-195.608,0.4,7,0,3,1301.832,4,0,1,0
3883,1646975,冬装—保暖内衣—1614,何惠-14395,2024-11-4,中国,西南,成都,保暖内衣,何惠,四川,冬装,公司,2024-10-31,姜伟,41.16,0,3,0,3,345.66,4,0,1,0
3884,4251154,夏装—短裤—0339,钟丽-15760,2024-11-4,中国,华东,蚌埠,短裤,钟丽,安徽,夏装,小型企业,2024-10-31,杨洪光,2320.64,0,7,0,6,5527.2,4,1,-1,1
3885,2642546,冬装—棉袜—4429,陶聪-11725,2024-11-4,中国,华东,金华,棉袜,陶聪,浙江,冬装,消费者,2024-10-31,杨洪光,-132.552,0.4,3,0,6,331.128,4,0,-1,0
3886,2642546,夏装—长裙—2425,陶聪-11725,2024-11-4,中国,华东,金华,长裙,陶聪,浙江,夏装,消费者,2024-10-31,杨洪光,9.24,0.4,2,0,6,141.12,4,0,-1,0
3887,3490090,冬装—手套—0574,候武-21850,2024-11-5,中国,华北,太原,手套,候武,山西,冬装,消费者,2024-10-31,张怡莲,12.18,0,1,1,6,81.48,5,0,-1,0
3888,5027699,夏装—短裤—0339,韩虎-14005,2024-11-5,中国,东北,大连,短裤,韩虎,辽宁,夏装,小型企业,2024-10-31,郝杰,-455.952,0.4,3,0,6,1438.668,5,-1,-1,0
3889,3490090,冬装—棉衣—3093,候武-21850,2024-11-5,中国,华北,太原,棉衣,候武,山西,冬装,消费者,2024-10-31,张怡莲,31.92,0,4,0,6,321.44,5,0,-1,0
3890,4214931,冬装—羽绒服—0928,陈翠-11755,2024-11-6,中国,中南,百色,羽绒服,陈翠,广西,冬装,消费者,2024-10-31,王倩倩,39.2,0,10,0,6,984.2,6,0,0,0
3891,5308381,冬装—帽子—1898,陈晨-11095,2024-11-7,中国,华东,上海,帽子,陈晨,上海,冬装,公司,2024-10-31,杨洪光,144.48,0,8,0,6,427.84,7,0,1,0
3892,5544334,秋装—秋衣—2874,邢谦-19270,2024-11-7,中国,中南,汕头,秋衣,邢谦,广东,秋装,公司,2024-10-31,王倩倩,10.64,0,2,0,6,535.08,7,0,1,0
3893,5544334,冬装—围巾—1047,邢谦-19270,2024-11-7,中国,中南,汕头,围巾,邢谦,广东,冬装,公司,2024-10-31,王倩倩,111.72,0,2,0,6,223.72,7,0,1,0
3894,5308381,夏装—短袖—1460,陈晨-11095,2024-11-7,中国,华东,上海,短袖,陈晨,上海,夏装,公司,2024-10-31,杨洪光,501.76,0,2,0,6,1393.84,7,0,1,0
3895,1255631,冬装—棉衣—3093,韩丽-16195,2024-11-2,中国,西南,潼川,棉衣,韩丽华,四川,冬装,消费者,2024-11-1,姜伟,-3.36,0.4,5,1,1,196.14,1,0,0,0
3896,4247811,冬装—冲锋衣—0344,贺锦-14845,2024-11-3,中国,中南,黄梅,冲锋衣,贺锦,湖北,冬装,消费者,2024-11-1,王倩倩,37.38,0,3,0,1,91.98,2,0,1,0
3897,4247811,秋装—秋衣—2874,贺锦-14845,2024-11-3,中国,中南,黄梅,秋衣,贺锦,湖北,秋装,消费者,2024-11-1,王倩倩,-446.208,0.4,3,0,1,2059.092,2,-1,1,0
3898,4247811,秋装—裤子—2893,贺锦-14845,2024-11-3,中国,中南,黄梅,裤子,贺锦,湖北,秋装,消费者,2024-11-1,王倩倩,-137.2,0.4,7,0,1,2734.2,2,0,1,0
3899,4247811,冬装—冲锋衣—0344,贺锦-14845,2024-11-3,中国,中南,黄梅,冲锋衣,贺锦,湖北,冬装,消费者,2024-11-1,王倩倩,28,0,2,0,1,127.68,2,0,1,0
3900,4247811,秋装—秋裤—4759,贺锦-14845,2024-11-3,中国,中南,黄梅,秋裤,贺锦,湖北,秋装,消费者,2024-11-1,王倩倩,-1161.216,0.4,3,0,1,3166.884,2,-1,1,0
3901,4116715,冬装—羽绒服—0928,黄娟-15130,2024-11-3,中国,华东,宁波,羽绒服,黄娟,浙江,冬装,消费者,2024-11-1,杨洪光,81.2,0,4,0,1,247.52,2,0,1,0
3902,4282122,夏装—长裙—2425,葛毅-12505,2024-11-3,中国,华东,潍坊,长裙,葛毅,山东,夏装,消费者,2024-11-1,杨洪光,261.66,0,3,0,1,1541.4,2,0,1,0
3903,3417942,夏装—短袖—1460,罗安-10210,2024-11-5,中国,华东,平邑,短袖,罗安,山东,夏装,消费者,2024-11-1,杨洪光,328.3,0,5,0,6,4111.1,4,0,-1,1
3904,1058371,冬装—围巾—1047,谭乐-17815,2024-11-5,中国,中南,新乡,围巾,谭乐,河南,冬装,消费者,2024-11-1,王倩倩,1193.5,0,5,0,6,2984.8,4,1,-1,0
3905,1350603,冬装—手套—0574,王敬-14965,2024-11-6,中国,东北,岫岩,手套,王敬,辽宁,冬装,公司,2024-11-1,郝杰,-695.8,0.8,7,0,6,323.4,5,-1,-1,0
3906,1165982,秋装—裤子—2893,程安-10105,2024-11-6,中国,西南,连然,裤子,程安,云南,秋装,消费者,2024-11-1,姜伟,808.5,0,3,0,6,2021.88,5,1,-1,0
3907,4015472,冬装—冲锋衣—0344,付丽-15790,2024-11-6,中国,中南,信阳,冲锋衣,付丽,河南,冬装,消费者,2024-11-1,王倩倩,91.56,0,6,1,3,188.16,5,0,1,0
3908,1966706,冬装—手套—0574,洪强-19345,2024-11-6,中国,东北,朝阳,手套,洪强,辽宁,冬装,公司,2024-11-1,郝杰,-818.02,0.8,5,0,6,227.08,5,-1,-1,0
3909,2506507,夏装—短裤—0339,袁平-19210,2024-11-6,中国,西南,海口,短裤,袁平,云南,夏装,公司,2024-11-1,姜伟,1272.6,0,3,0,6,5785.92,5,1,-1,1
3910,4015472,秋装—秋裤—4759,付丽-15790,2024-11-6,中国,中南,信阳,秋裤,付丽,河南,秋装,消费者,2024-11-1,王倩倩,1482.6,0,6,0,3,4120.2,5,1,1,1
3911,3569535,秋装—秋衣—2874,封乐-17740,2024-11-7,中国,西南,成都,秋衣,封乐,四川,秋装,消费者,2024-11-1,姜伟,72.324,0.4,3,0,6,2175.264,6,0,0,0
3912,5105254,冬装—帽子—1898,范娜-18445,2024-11-8,中国,中南,耒阳,帽子,范娜,湖南,冬装,小型企业,2024-11-1,王倩倩,90.3,0,5,0,6,267.4,7,0,1,0
3913,4292548,冬装—棉袜—4429,余舟-11455,2024-11-5,中国,西南,乐山,棉袜,余舟,四川,冬装,小型企业,2024-11-2,姜伟,-51.66,0.4,5,0,3,611.94,3,0,0,0
3914,5616321,秋装—秋衣—2874,涂伟-21640,2024-11-6,中国,华东,青岛,秋衣,涂伟,山东,秋装,消费者,2024-11-2,杨洪光,135.24,0,2,0,6,796.88,4,0,-1,0
3915,4292548,夏装—长裙—2425,楚丽-17320,2024-11-6,中国,东北,丹东,长裙,楚丽丽,辽宁,夏装,小型企业,2024-11-2,郝杰,-348.88,0.4,4,0,6,581.28,4,0,-1,0
3916,4292548,秋装—外套—4928,楚丽-17320,2024-11-6,中国,东北,丹东,外套,楚丽丽,辽宁,秋装,小型企业,2024-11-2,郝杰,-901.432,0.4,2,0,6,1461.768,4,-1,-1,0
3917,4292548,冬装—围巾—1047,楚丽-17320,2024-11-6,中国,东北,丹东,围巾,楚丽丽,辽宁,冬装,小型企业,2024-11-2,郝杰,300.72,0,3,0,6,752.22,4,0,-1,0
3918,1525230,冬装—帽子—1898,吕君-15250,2024-11-6,中国,西南,南充,帽子,吕君,四川,冬装,消费者,2024-11-2,姜伟,-248.304,0.4,4,0,3,551.376,4,0,1,0
3919,4479623,冬装—保暖内衣—1614,熊宣-20875,2024-11-7,中国,中南,廉江,保暖内衣,熊宣,广东,冬装,消费者,2024-11-2,王倩倩,105,0,5,0,3,808.5,5,0,1,0
3920,5673737,夏装—短袖—1460,夏明-18355,2024-11-7,中国,西南,成都,短袖,夏明媚,四川,夏装,公司,2024-11-2,姜伟,-47.544,0.4,3,0,6,473.256,5,0,-1,0
3921,5378913,冬装—冲锋衣—0344,夏芯-13960,2024-11-8,中国,中南,梧州,冲锋衣,夏芯,广西,冬装,消费者,2024-11-2,王倩倩,1.68,0,4,1,6,173.04,6,0,0,0
3922,5378913,夏装—短裙—2151,夏芯-13960,2024-11-8,中国,中南,梧州,短裙,夏芯,广西,夏装,消费者,2024-11-2,王倩倩,-403.305,0.25,3,1,6,5040.315,6,-1,0,1
3923,5672005,秋装—秋衣—2874,孔松-20695,2024-11-9,中国,华北,太原,秋衣,孔松,山西,秋装,公司,2024-11-2,张怡莲,362.32,0,4,0,6,823.76,7,0,1,0
3924,5672005,冬装—保暖内衣—1614,孔松-20695,2024-11-9,中国,华北,太原,保暖内衣,孔松,山西,冬装,公司,2024-11-2,张怡莲,82.32,0,3,0,6,329.7,7,0,1,0
3925,4497736,冬装—帽子—1898,柳明-18310,2024-11-10,中国,华东,南昌,帽子,柳明,江西,冬装,小型企业,2024-11-3,杨洪光,55.16,0,1,1,6,240.1,7,0,1,0
3926,3566090,夏装—长裙—2425,陶恒-13645,2024-11-10,中国,华东,安丘,长裙,陶恒,山东,夏装,消费者,2024-11-3,杨洪光,171.92,0,2,0,6,382.48,7,0,1,0
3927,3404134,夏装—短袖—1460,姚柏-19015,2024-11-3,中国,华东,颍上解放路城关镇,短袖,姚柏,安徽,夏装,消费者,2024-11-3,杨洪光,2443.56,0,3,0,0,6431.46,0,1,0,1
3928,2051602,夏装—长裙—2425,罗婵-10960,2024-11-5,中国,中南,阳春,长裙,罗婵,广东,夏装,消费者,2024-11-3,王倩倩,28,0,1,0,3,93.66,2,0,-1,0
3929,3064630,冬装—帽子—1898,谈涛-21250,2024-11-7,中国,中南,恩施,帽子,谈涛,湖北,冬装,消费者,2024-11-3,王倩倩,-11.368,0.4,2,1,6,26.712,4,0,-1,0
3930,3064630,冬装—棉衣—3093,谈涛-21250,2024-11-7,中国,中南,恩施,棉衣,谈涛,湖北,冬装,消费者,2024-11-3,王倩倩,-22.4,0.4,2,1,6,78.12,4,0,-1,0
3931,3064630,冬装—羽绒服—0928,谈涛-21250,2024-11-7,中国,中南,恩施,羽绒服,谈涛,湖北,冬装,消费者,2024-11-3,王倩倩,333.2,0,5,1,6,695.1,4,0,-1,0
3932,4080706,秋装—秋裤—4759,李丽-17365,2024-11-7,中国,中南,西华,秋裤,李丽丽,河南,秋装,消费者,2024-11-3,王倩倩,453.6,0,3,1,6,2062.2,4,0,-1,0
3933,3022026,夏装—短裤—0339,田立-16870,2024-11-7,中国,华北,天津,短裤,田立,天津,夏装,消费者,2024-11-3,张怡莲,1437.66,0,3,1,6,5135.76,4,1,-1,1
3934,4323224,冬装—帽子—1898,巩凤-12880,2024-11-7,中国,华东,上虞,帽子,巩凤,浙江,冬装,公司,2024-11-3,杨洪光,-11.256,0.4,1,0,6,32.004,4,0,-1,0
3935,4323224,冬装—帽子—1898,巩凤-12880,2024-11-7,中国,华东,上虞,帽子,巩凤,浙江,冬装,公司,2024-11-3,杨洪光,-29.736,0.4,6,0,6,176.904,4,0,-1,0
3936,1007278,冬装—帽子—1898,邵娜-18565,2024-11-8,中国,华东,宿州,帽子,邵娜,安徽,冬装,小型企业,2024-11-3,杨洪光,45.78,0,1,1,6,127.54,5,0,-1,0
3937,1007278,夏装—短袖—1460,邵娜-18565,2024-11-8,中国,华东,宿州,短袖,邵娜,安徽,夏装,小型企业,2024-11-3,杨洪光,30.52,0,2,1,6,767.48,5,0,-1,0
3938,1786532,冬装—手套—0574,付荣-19690,2024-11-8,中国,中南,珠海,手套,付荣,广东,冬装,消费者,2024-11-3,王倩倩,22.512,0.2,6,1,6,450.912,5,0,-1,0
3939,1574908,秋装—秋裤—4759,邢德-12160,2024-11-8,中国,中南,湛江,秋裤,邢德伟,广东,秋装,消费者,2024-11-3,王倩倩,1180.48,0,4,0,6,4920.16,5,1,-1,1
3940,1786532,冬装—毛衣—0979,付荣-19690,2024-11-8,中国,中南,珠海,毛衣,付荣,广东,冬装,消费者,2024-11-3,王倩倩,390.6,0,5,0,6,1776.6,5,0,-1,0
3941,2146974,秋装—秋裤—4759,傅晨-11110,2024-11-8,中国,西南,规阳,秋裤,傅晨,贵州,秋装,公司,2024-11-3,姜伟,-657.72,0.2,5,0,3,2630.88,5,-1,1,0
3942,2666353,秋装—秋裤—4759,马惠-14335,2024-11-9,中国,华北,天津,秋裤,马惠英,天津,秋装,公司,2024-11-3,张怡莲,3735.76,0,7,1,6,7948.78,6,1,0,1
3943,2666353,秋装—裤子—2893,马惠-14335,2024-11-9,中国,华北,天津,裤子,马惠英,天津,秋装,公司,2024-11-3,张怡莲,333.48,0,3,0,6,1042.86,6,0,0,0
3944,3700485,冬装—毛衣—0979,涂强-19405,2024-11-10,中国,西北,兰州,毛衣,涂强,甘肃,冬装,消费者,2024-11-4,江奕健,-776.608,0.4,2,1,6,1725.192,6,-1,0,0
3945,3700485,秋装—裤子—2893,涂强-19405,2024-11-10,中国,西北,兰州,裤子,涂强,甘肃,秋装,消费者,2024-11-4,江奕健,-3150.28,0.4,5,0,6,8998.92,6,-1,0,1
3946,3189070,秋装—秋衣—2874,余婵-11020,2024-11-4,中国,华东,淮阴,秋衣,余婵,江苏,秋装,公司,2024-11-4,杨洪光,-4.032,0.4,3,0,0,236.628,0,0,0,0
3947,1564715,冬装—羽绒服—0928,梁安-10195,2024-11-5,中国,中南,周口,羽绒服,梁安,河南,冬装,公司,2024-11-4,王倩倩,17.36,0,1,1,1,158.34,1,0,0,0
3948,5048976,冬装—棉袜—4429,白立-16825,2024-11-6,中国,中南,益阳,棉袜,白立,湖南,冬装,公司,2024-11-4,王倩倩,40.04,0,2,0,3,401.8,2,0,-1,0
3949,4479160,秋装—裤子—2893,何安-10135,2024-11-6,中国,华东,淮北,裤子,何安,安徽,秋装,小型企业,2024-11-4,杨洪光,2849.28,0,2,1,3,5936.56,2,1,-1,1
3950,1190387,秋装—秋裤—4759,苏晒-19825,2024-11-7,中国,东北,肇源,秋裤,苏晒明,黑龙江,秋装,消费者,2024-11-4,郝杰,159.88,0,1,0,1,592.2,3,0,1,0
3951,2505404,冬装—羽绒服—0928,陈莲-16930,2024-11-7,中国,中南,洛阳,羽绒服,陈莲,广东,冬装,公司,2024-11-4,王倩倩,10.36,0,2,0,3,259,3,0,0,0
3952,2829745,冬装—帽子—1898,邱升-20080,2024-11-7,中国,中南,岳阳,帽子,邱升,湖南,冬装,消费者,2024-11-4,王倩倩,253.12,0,4,0,3,550.48,3,0,0,0
3953,4292548,冬装—帽子—1898,何惠-14395,2024-11-7,中国,西北,阿克苏,帽子,何惠,新疆,冬装,公司,2024-11-4,江奕健,432.32,0,8,1,3,1137.92,3,0,0,0
3954,3581176,冬装—冲锋衣—0344,白鹄-14050,2024-11-7,中国,华东,厦门,冲锋衣,白鹄,福建,冬装,消费者,2024-11-4,杨洪光,190.26,0,9,0,1,453.6,3,0,1,0
3955,2829745,冬装—帽子—1898,邱升-20080,2024-11-7,中国,中南,岳阳,帽子,邱升,湖南,冬装,消费者,2024-11-4,王倩倩,37.38,0,3,0,3,209.16,3,0,0,0
3956,2829745,冬装—毛衣—0979,邱升-20080,2024-11-7,中国,中南,岳阳,毛衣,邱升,湖南,冬装,消费者,2024-11-4,王倩倩,773.64,0,9,0,3,2276.82,3,1,0,0
3957,2577941,冬装—毛衣—0979,龙婷-21115,2024-11-8,中国,东北,阿城,毛衣,龙婷,黑龙江,冬装,公司,2024-11-4,郝杰,892.08,0,2,0,6,5248.04,4,1,-1,1
3958,4141331,秋装—秋裤—4759,葛毅-12505,2024-11-8,中国,华东,铜陵,秋裤,葛毅,安徽,秋装,消费者,2024-11-4,杨洪光,4389.42,0,7,0,6,10452.68,4,1,-1,1
3959,5671165,冬装—毛衣—0979,邹雯-21820,2024-11-8,中国,华北,北京,毛衣,邹雯,北京,冬装,消费者,2024-11-4,张怡莲,194.88,0,3,0,6,1394.4,4,0,-1,0
3960,2877300,冬装—围巾—1047,许绅-19960,2024-11-9,中国,华北,天津,围巾,许绅,天津,冬装,消费者,2024-11-4,张怡莲,2381.4,0,5,0,6,4763.5,5,1,-1,1
